t	i	j	DateTime
1560403500	FEYA	PETOULETTE	13/06/2019 07:25
1560403500	VIOLETTE	ANGELE	13/06/2019 07:25
1560403500	ARIELLE	ATMOSPHERE	13/06/2019 07:25
1560403500	FANA	EWINE	13/06/2019 07:25
1560403500	FELIPE	HARLEM	13/06/2019 07:25
1560403500	KALI	PIPO	13/06/2019 07:25
1560403520	FANA	EWINE	13/06/2019 07:25
1560403520	FELIPE	HARLEM	13/06/2019 07:25
1560403520	KALI	PIPO	13/06/2019 07:25
1560403520	ARIELLE	ATMOSPHERE	13/06/2019 07:25
1560403540	FANA	EWINE	13/06/2019 07:25
1560403540	FELIPE	HARLEM	13/06/2019 07:25
1560403540	KALI	PIPO	13/06/2019 07:25
1560403540	ARIELLE	ATMOSPHERE	13/06/2019 07:25
1560403540	VIOLETTE	ANGELE	13/06/2019 07:25
1560403560	FELIPE	HARLEM	13/06/2019 07:26
1560403560	KALI	PIPO	13/06/2019 07:26
1560403560	FANA	EWINE	13/06/2019 07:26
1560403560	ARIELLE	ATMOSPHERE	13/06/2019 07:26
1560403580	KALI	PIPO	13/06/2019 07:26
1560403580	FELIPE	HARLEM	13/06/2019 07:26
1560403580	FANA	EWINE	13/06/2019 07:26
1560403580	ARIELLE	ATMOSPHERE	13/06/2019 07:26
1560403600	FANA	EWINE	13/06/2019 07:26
1560403600	FELIPE	HARLEM	13/06/2019 07:26
1560403600	ARIELLE	ATMOSPHERE	13/06/2019 07:26
1560403620	FANA	EWINE	13/06/2019 07:27
1560403620	ARIELLE	ATMOSPHERE	13/06/2019 07:27
1560403620	FELIPE	HARLEM	13/06/2019 07:27
1560403640	FELIPE	HARLEM	13/06/2019 07:27
1560403640	FANA	EWINE	13/06/2019 07:27
1560403640	ARIELLE	ATMOSPHERE	13/06/2019 07:27
1560403640	KALI	PIPO	13/06/2019 07:27
1560403660	FANA	EWINE	13/06/2019 07:27
1560403660	ARIELLE	ATMOSPHERE	13/06/2019 07:27
1560403660	BOBO	FEYA	13/06/2019 07:27
1560403680	KALI	PIPO	13/06/2019 07:28
1560403680	FANA	EWINE	13/06/2019 07:28
1560403680	ARIELLE	ATMOSPHERE	13/06/2019 07:28
1560403700	KALI	PIPO	13/06/2019 07:28
1560403700	FANA	EWINE	13/06/2019 07:28
1560403700	ARIELLE	ATMOSPHERE	13/06/2019 07:28
1560403720	FANA	EWINE	13/06/2019 07:28
1560403720	FEYA	PETOULETTE	13/06/2019 07:28
1560403720	KALI	PIPO	13/06/2019 07:28
1560403740	FANA	EWINE	13/06/2019 07:29
1560403740	KALI	PIPO	13/06/2019 07:29
1560403760	KALI	PIPO	13/06/2019 07:29
1560403760	FANA	EWINE	13/06/2019 07:29
1560403760	BOBO	HARLEM	13/06/2019 07:29
1560403780	KALI	PIPO	13/06/2019 07:29
1560403780	FANA	EWINE	13/06/2019 07:29
1560403780	FEYA	PETOULETTE	13/06/2019 07:29
1560403800	KALI	PIPO	13/06/2019 07:30
1560403800	FANA	EWINE	13/06/2019 07:30
1560403820	KALI	PIPO	13/06/2019 07:30
1560403820	FANA	EWINE	13/06/2019 07:30
1560403840	KALI	PIPO	13/06/2019 07:30
1560403840	FANA	EWINE	13/06/2019 07:30
1560403840	FEYA	PETOULETTE	13/06/2019 07:30
1560403860	FANA	EWINE	13/06/2019 07:31
1560403860	KALI	PIPO	13/06/2019 07:31
1560403880	KALI	PIPO	13/06/2019 07:31
1560403880	FANA	EWINE	13/06/2019 07:31
1560403900	KALI	PIPO	13/06/2019 07:31
1560403900	FANA	EWINE	13/06/2019 07:31
1560403920	KALI	PIPO	13/06/2019 07:32
1560403920	FANA	EWINE	13/06/2019 07:32
1560403940	KALI	PIPO	13/06/2019 07:32
1560403960	KALI	PIPO	13/06/2019 07:32
1560403960	FANA	EWINE	13/06/2019 07:32
1560403980	KALI	PIPO	13/06/2019 07:33
1560403980	FANA	EWINE	13/06/2019 07:33
1560404000	FANA	EWINE	13/06/2019 07:33
1560404000	KALI	PIPO	13/06/2019 07:33
1560404020	VIOLETTE	ANGELE	13/06/2019 07:33
1560404020	FANA	EWINE	13/06/2019 07:33
1560404020	KALI	PIPO	13/06/2019 07:33
1560404040	KALI	PIPO	13/06/2019 07:34
1560404040	VIOLETTE	ANGELE	13/06/2019 07:34
1560404040	FANA	EWINE	13/06/2019 07:34
1560404060	KALI	PIPO	13/06/2019 07:34
1560404060	VIOLETTE	ANGELE	13/06/2019 07:34
1560404060	FANA	EWINE	13/06/2019 07:34
1560404060	ARIELLE	ATMOSPHERE	13/06/2019 07:34
1560404080	KALI	PIPO	13/06/2019 07:34
1560404080	FANA	EWINE	13/06/2019 07:34
1560404100	KALI	PIPO	13/06/2019 07:35
1560404100	FANA	EWINE	13/06/2019 07:35
1560404120	FANA	EWINE	13/06/2019 07:35
1560404120	ARIELLE	ATMOSPHERE	13/06/2019 07:35
1560404120	KALI	PIPO	13/06/2019 07:35
1560404140	KALI	PIPO	13/06/2019 07:35
1560404140	FANA	EWINE	13/06/2019 07:35
1560404160	KALI	PIPO	13/06/2019 07:36
1560404160	FANA	EWINE	13/06/2019 07:36
1560404180	KALI	PIPO	13/06/2019 07:36
1560404180	FANA	EWINE	13/06/2019 07:36
1560404180	ARIELLE	ATMOSPHERE	13/06/2019 07:36
1560404200	KALI	PIPO	13/06/2019 07:36
1560404200	FANA	EWINE	13/06/2019 07:36
1560404220	KALI	PIPO	13/06/2019 07:37
1560404220	ARIELLE	ATMOSPHERE	13/06/2019 07:37
1560404240	ARIELLE	ATMOSPHERE	13/06/2019 07:37
1560404240	EWINE	PETOULETTE	13/06/2019 07:37
1560404260	ARIELLE	ATMOSPHERE	13/06/2019 07:37
1560404280	ARIELLE	ATMOSPHERE	13/06/2019 07:38
1560404280	KALI	PIPO	13/06/2019 07:38
1560404300	KALI	PIPO	13/06/2019 07:38
1560404300	ARIELLE	ATMOSPHERE	13/06/2019 07:38
1560404300	EWINE	PETOULETTE	13/06/2019 07:38
1560404320	KALI	PIPO	13/06/2019 07:38
1560404340	KALI	PIPO	13/06/2019 07:39
1560404360	KALI	PIPO	13/06/2019 07:39
1560404380	KALI	PIPO	13/06/2019 07:39
1560404400	KALI	PIPO	13/06/2019 07:40
1560404420	KALI	PIPO	13/06/2019 07:40
1560404440	FELIPE	ANGELE	13/06/2019 07:40
1560404440	KALI	PIPO	13/06/2019 07:40
1560404460	KALI	PIPO	13/06/2019 07:41
1560404460	FEYA	ANGELE	13/06/2019 07:41
1560404480	EWINE	ANGELE	13/06/2019 07:41
1560404480	KALI	PIPO	13/06/2019 07:41
1560404480	FEYA	FELIPE	13/06/2019 07:41
1560404480	FEYA	ANGELE	13/06/2019 07:41
1560404480	FELIPE	ANGELE	13/06/2019 07:41
1560404500	EWINE	FELIPE	13/06/2019 07:41
1560404500	FEYA	FELIPE	13/06/2019 07:41
1560404500	KALI	PIPO	13/06/2019 07:41
1560404500	EWINE	ANGELE	13/06/2019 07:41
1560404500	FELIPE	ANGELE	13/06/2019 07:41
1560404520	KALI	PIPO	13/06/2019 07:42
1560404520	EWINE	FELIPE	13/06/2019 07:42
1560404520	FELIPE	ANGELE	13/06/2019 07:42
1560404520	FEYA	ANGELE	13/06/2019 07:42
1560404520	EWINE	ANGELE	13/06/2019 07:42
1560404540	FEYA	ANGELE	13/06/2019 07:42
1560404540	KALI	PIPO	13/06/2019 07:42
1560404560	EWINE	ANGELE	13/06/2019 07:42
1560404560	FEYA	ANGELE	13/06/2019 07:42
1560404560	KALI	PIPO	13/06/2019 07:42
1560404560	ARIELLE	ATMOSPHERE	13/06/2019 07:42
1560404580	EWINE	FEYA	13/06/2019 07:43
1560404580	FEYA	ANGELE	13/06/2019 07:43
1560404580	KALI	PIPO	13/06/2019 07:43
1560404580	EWINE	ANGELE	13/06/2019 07:43
1560404600	EWINE	ANGELE	13/06/2019 07:43
1560404600	FEYA	ANGELE	13/06/2019 07:43
1560404600	KALI	PIPO	13/06/2019 07:43
1560404600	ARIELLE	ATMOSPHERE	13/06/2019 07:43
1560404620	KALI	PIPO	13/06/2019 07:43
1560404640	FANA	PETOULETTE	13/06/2019 07:44
1560404660	FANA	PETOULETTE	13/06/2019 07:44
1560404680	KALI	PIPO	13/06/2019 07:44
1560404680	FANA	PETOULETTE	13/06/2019 07:44
1560404680	ARIELLE	ATMOSPHERE	13/06/2019 07:44
1560404700	KALI	PIPO	13/06/2019 07:45
1560404700	ARIELLE	ATMOSPHERE	13/06/2019 07:45
1560404720	ARIELLE	ATMOSPHERE	13/06/2019 07:45
1560404740	KALI	PIPO	13/06/2019 07:45
1560404740	FANA	PETOULETTE	13/06/2019 07:45
1560404760	KALI	PIPO	13/06/2019 07:46
1560404760	FANA	PETOULETTE	13/06/2019 07:46
1560404780	FANA	PETOULETTE	13/06/2019 07:46
1560404780	KALI	PIPO	13/06/2019 07:46
1560404800	FANA	PETOULETTE	13/06/2019 07:46
1560404800	ARIELLE	ATMOSPHERE	13/06/2019 07:46
1560404800	KALI	PIPO	13/06/2019 07:46
1560404820	ARIELLE	ATMOSPHERE	13/06/2019 07:47
1560404820	KALI	PIPO	13/06/2019 07:47
1560404820	FANA	PETOULETTE	13/06/2019 07:47
1560404840	FANA	PETOULETTE	13/06/2019 07:47
1560404840	KALI	PIPO	13/06/2019 07:47
1560404840	ARIELLE	ATMOSPHERE	13/06/2019 07:47
1560404840	VIOLETTE	HARLEM	13/06/2019 07:47
1560404860	FANA	PETOULETTE	13/06/2019 07:47
1560404860	EWINE	VIOLETTE	13/06/2019 07:47
1560404860	FELIPE	ANGELE	13/06/2019 07:47
1560404860	KALI	PIPO	13/06/2019 07:47
1560404860	ARIELLE	ATMOSPHERE	13/06/2019 07:47
1560404880	FANA	PETOULETTE	13/06/2019 07:48
1560404880	FELIPE	ANGELE	13/06/2019 07:48
1560404880	KALI	PIPO	13/06/2019 07:48
1560404880	ARIELLE	ATMOSPHERE	13/06/2019 07:48
1560404900	FELIPE	ANGELE	13/06/2019 07:48
1560404900	KALI	PIPO	13/06/2019 07:48
1560404920	KALI	PIPO	13/06/2019 07:48
1560404920	ARIELLE	ATMOSPHERE	13/06/2019 07:48
1560404920	FELIPE	ANGELE	13/06/2019 07:48
1560404920	ARIELLE	VIOLETTE	13/06/2019 07:48
1560404940	KALI	PIPO	13/06/2019 07:49
1560404940	FELIPE	ANGELE	13/06/2019 07:49
1560404960	FANA	PETOULETTE	13/06/2019 07:49
1560404960	EWINE	BOBO	13/06/2019 07:49
1560404960	ARIELLE	ATMOSPHERE	13/06/2019 07:49
1560404960	FELIPE	ANGELE	13/06/2019 07:49
1560404960	KALI	PIPO	13/06/2019 07:49
1560404980	ARIELLE	ATMOSPHERE	13/06/2019 07:49
1560404980	KALI	PIPO	13/06/2019 07:49
1560404980	FELIPE	ANGELE	13/06/2019 07:49
1560404980	FANA	VIOLETTE	13/06/2019 07:49
1560404980	FANA	HARLEM	13/06/2019 07:49
1560405000	FELIPE	ANGELE	13/06/2019 07:50
1560405000	VIOLETTE	PETOULETTE	13/06/2019 07:50
1560405000	KALI	PIPO	13/06/2019 07:50
1560405000	ARIELLE	ATMOSPHERE	13/06/2019 07:50
1560405020	FANA	PETOULETTE	13/06/2019 07:50
1560405020	FELIPE	ANGELE	13/06/2019 07:50
1560405020	VIOLETTE	PETOULETTE	13/06/2019 07:50
1560405020	KALI	PIPO	13/06/2019 07:50
1560405040	FELIPE	ANGELE	13/06/2019 07:50
1560405040	KALI	PIPO	13/06/2019 07:50
1560405040	FANA	PETOULETTE	13/06/2019 07:50
1560405040	ARIELLE	EWINE	13/06/2019 07:50
1560405060	KALI	PIPO	13/06/2019 07:51
1560405060	FELIPE	ANGELE	13/06/2019 07:51
1560405060	ARIELLE	EWINE	13/06/2019 07:51
1560405080	KALI	PIPO	13/06/2019 07:51
1560405080	FANA	PETOULETTE	13/06/2019 07:51
1560405080	ARIELLE	EWINE	13/06/2019 07:51
1560405080	FELIPE	ANGELE	13/06/2019 07:51
1560405100	KALI	PIPO	13/06/2019 07:51
1560405100	ARIELLE	EWINE	13/06/2019 07:51
1560405100	FELIPE	ANGELE	13/06/2019 07:51
1560405120	FELIPE	ANGELE	13/06/2019 07:52
1560405120	KALI	PIPO	13/06/2019 07:52
1560405120	ARIELLE	EWINE	13/06/2019 07:52
1560405140	FELIPE	ANGELE	13/06/2019 07:52
1560405140	ARIELLE	EWINE	13/06/2019 07:52
1560405160	KALI	PIPO	13/06/2019 07:52
1560405160	FELIPE	ANGELE	13/06/2019 07:52
1560405160	FANA	PETOULETTE	13/06/2019 07:52
1560405160	ARIELLE	EWINE	13/06/2019 07:52
1560405180	ARIELLE	EWINE	13/06/2019 07:53
1560405180	FELIPE	ANGELE	13/06/2019 07:53
1560405180	FANA	PETOULETTE	13/06/2019 07:53
1560405180	VIOLETTE	FEYA	13/06/2019 07:53
1560405200	KALI	PIPO	13/06/2019 07:53
1560405200	FELIPE	ANGELE	13/06/2019 07:53
1560405200	ARIELLE	EWINE	13/06/2019 07:53
1560405220	KALI	PIPO	13/06/2019 07:53
1560405220	FELIPE	ANGELE	13/06/2019 07:53
1560405220	ARIELLE	EWINE	13/06/2019 07:53
1560405240	FELIPE	ANGELE	13/06/2019 07:54
1560405240	ARIELLE	EWINE	13/06/2019 07:54
1560405260	VIOLETTE	FEYA	13/06/2019 07:54
1560405260	FELIPE	ANGELE	13/06/2019 07:54
1560405260	ARIELLE	EWINE	13/06/2019 07:54
1560405280	ARIELLE	EWINE	13/06/2019 07:54
1560405300	ARIELLE	EWINE	13/06/2019 07:55
1560405320	ARIELLE	EWINE	13/06/2019 07:55
1560405340	KALI	PIPO	13/06/2019 07:55
1560405340	ARIELLE	EWINE	13/06/2019 07:55
1560405360	ARIELLE	EWINE	13/06/2019 07:56
1560405360	EWINE	PETOULETTE	13/06/2019 07:56
1560405360	FEYA	PETOULETTE	13/06/2019 07:56
1560405380	EWINE	PETOULETTE	13/06/2019 07:56
1560405380	EWINE	VIOLETTE	13/06/2019 07:56
1560405380	KALI	PIPO	13/06/2019 07:56
1560405380	ARIELLE	FANA	13/06/2019 07:56
1560405400	EWINE	PETOULETTE	13/06/2019 07:56
1560405420	KALI	PIPO	13/06/2019 07:57
1560405420	EWINE	PETOULETTE	13/06/2019 07:57
1560405440	EWINE	PETOULETTE	13/06/2019 07:57
1560405460	EWINE	PETOULETTE	13/06/2019 07:57
1560405500	KALI	PIPO	13/06/2019 07:58
1560405500	EWINE	FEYA	13/06/2019 07:58
1560405520	EWINE	FEYA	13/06/2019 07:58
1560405540	BOBO	PETOULETTE	13/06/2019 07:59
1560405540	EWINE	BOBO	13/06/2019 07:59
1560405540	FANA	BOBO	13/06/2019 07:59
1560405540	KALI	PIPO	13/06/2019 07:59
1560405540	EWINE	FEYA	13/06/2019 07:59
1560405560	KALI	PIPO	13/06/2019 07:59
1560405560	FANA	BOBO	13/06/2019 07:59
1560405580	FANA	BOBO	13/06/2019 07:59
1560405600	FANA	BOBO	13/06/2019 08:00
1560405620	KALI	PIPO	13/06/2019 08:00
1560405620	FANA	BOBO	13/06/2019 08:00
1560405620	FELIPE	HARLEM	13/06/2019 08:00
1560405640	FANA	BOBO	13/06/2019 08:00
1560405660	KALI	PIPO	13/06/2019 08:01
1560405660	FANA	BOBO	13/06/2019 08:01
1560405680	KALI	PIPO	13/06/2019 08:01
1560405720	KALI	PIPO	13/06/2019 08:02
1560405740	KALI	PIPO	13/06/2019 08:02
1560405740	FANA	EWINE	13/06/2019 08:02
1560405740	EWINE	PETOULETTE	13/06/2019 08:02
1560405740	FANA	PETOULETTE	13/06/2019 08:02
1560405760	FANA	EWINE	13/06/2019 08:02
1560405760	FANA	PETOULETTE	13/06/2019 08:02
1560405760	KALI	PIPO	13/06/2019 08:02
1560405760	EWINE	PETOULETTE	13/06/2019 08:02
1560405780	FANA	EWINE	13/06/2019 08:03
1560405780	FANA	PETOULETTE	13/06/2019 08:03
1560405780	EWINE	PETOULETTE	13/06/2019 08:03
1560405800	KALI	PIPO	13/06/2019 08:03
1560405800	FANA	EWINE	13/06/2019 08:03
1560405800	FEYA	PETOULETTE	13/06/2019 08:03
1560405820	KALI	PIPO	13/06/2019 08:03
1560405820	FANA	EWINE	13/06/2019 08:03
1560405840	FANA	EWINE	13/06/2019 08:04
1560405840	KALI	PIPO	13/06/2019 08:04
1560405840	FEYA	PETOULETTE	13/06/2019 08:04
1560405860	KALI	PIPO	13/06/2019 08:04
1560405880	KALI	PIPO	13/06/2019 08:04
1560405900	KALI	PIPO	13/06/2019 08:05
1560405900	FANA	EWINE	13/06/2019 08:05
1560405900	FEYA	PETOULETTE	13/06/2019 08:05
1560405920	KALI	PIPO	13/06/2019 08:05
1560405920	EWINE	ANGELE	13/06/2019 08:05
1560405920	FANA	EWINE	13/06/2019 08:05
1560405920	FEYA	PETOULETTE	13/06/2019 08:05
1560405940	KALI	PIPO	13/06/2019 08:05
1560405940	FANA	EWINE	13/06/2019 08:05
1560405960	KALI	PIPO	13/06/2019 08:06
1560405980	KALI	PIPO	13/06/2019 08:06
1560406000	KALI	PIPO	13/06/2019 08:06
1560406000	FEYA	PETOULETTE	13/06/2019 08:06
1560406020	KALI	PIPO	13/06/2019 08:07
1560406020	FEYA	PETOULETTE	13/06/2019 08:07
1560406040	FANA	EWINE	13/06/2019 08:07
1560406040	KALI	PIPO	13/06/2019 08:07
1560406060	KALI	PIPO	13/06/2019 08:07
1560406080	KALI	PIPO	13/06/2019 08:08
1560406120	KALI	PIPO	13/06/2019 08:08
1560406120	FEYA	PETOULETTE	13/06/2019 08:08
1560406140	KALI	PIPO	13/06/2019 08:09
1560406140	ATMOSPHERE	FELIPE	13/06/2019 08:09
1560406160	KALI	PIPO	13/06/2019 08:09
1560406160	FEYA	PETOULETTE	13/06/2019 08:09
1560406180	KALI	PIPO	13/06/2019 08:09
1560406180	FEYA	PETOULETTE	13/06/2019 08:09
1560406200	FEYA	PETOULETTE	13/06/2019 08:10
1560406200	KALI	PIPO	13/06/2019 08:10
1560406200	FELIPE	ANGELE	13/06/2019 08:10
1560406220	FELIPE	ANGELE	13/06/2019 08:10
1560406240	FEYA	PETOULETTE	13/06/2019 08:10
1560406240	KALI	PIPO	13/06/2019 08:10
1560406240	FELIPE	ANGELE	13/06/2019 08:10
1560406260	FELIPE	ANGELE	13/06/2019 08:11
1560406280	KALI	PIPO	13/06/2019 08:11
1560406280	FELIPE	ANGELE	13/06/2019 08:11
1560406280	FEYA	PETOULETTE	13/06/2019 08:11
1560406300	KALI	PIPO	13/06/2019 08:11
1560406320	KALI	PIPO	13/06/2019 08:12
1560406320	ATMOSPHERE	HARLEM	13/06/2019 08:12
1560406340	FELIPE	ANGELE	13/06/2019 08:12
1560406340	KALI	PIPO	13/06/2019 08:12
1560406340	ATMOSPHERE	HARLEM	13/06/2019 08:12
1560406360	ATMOSPHERE	HARLEM	13/06/2019 08:12
1560406360	KALI	PIPO	13/06/2019 08:12
1560406360	FELIPE	ANGELE	13/06/2019 08:12
1560406380	FELIPE	ANGELE	13/06/2019 08:13
1560406380	KALI	PIPO	13/06/2019 08:13
1560406400	KALI	PIPO	13/06/2019 08:13
1560406400	FEYA	PETOULETTE	13/06/2019 08:13
1560406420	KALI	PIPO	13/06/2019 08:13
1560406420	FANA	EWINE	13/06/2019 08:13
1560406440	KALI	PIPO	13/06/2019 08:14
1560406440	FELIPE	ANGELE	13/06/2019 08:14
1560406460	KALI	PIPO	13/06/2019 08:14
1560406460	FANA	EWINE	13/06/2019 08:14
1560406460	FELIPE	ANGELE	13/06/2019 08:14
1560406480	FELIPE	ANGELE	13/06/2019 08:14
1560406480	EWINE	VIOLETTE	13/06/2019 08:14
1560406480	KALI	PIPO	13/06/2019 08:14
1560406480	FANA	EWINE	13/06/2019 08:14
1560406480	FANA	VIOLETTE	13/06/2019 08:14
1560406500	FEYA	PETOULETTE	13/06/2019 08:15
1560406500	KALI	PIPO	13/06/2019 08:15
1560406500	ATMOSPHERE	FELIPE	13/06/2019 08:15
1560406500	EWINE	VIOLETTE	13/06/2019 08:15
1560406520	FANA	EWINE	13/06/2019 08:15
1560406520	EWINE	HARLEM	13/06/2019 08:15
1560406520	EWINE	VIOLETTE	13/06/2019 08:15
1560406540	KALI	PIPO	13/06/2019 08:15
1560406540	EWINE	FELIPE	13/06/2019 08:15
1560406560	EWINE	FELIPE	13/06/2019 08:16
1560406560	ARIELLE	HARLEM	13/06/2019 08:16
1560406560	KALI	PIPO	13/06/2019 08:16
1560406580	EWINE	FELIPE	13/06/2019 08:16
1560406580	ARIELLE	HARLEM	13/06/2019 08:16
1560406580	KALI	PIPO	13/06/2019 08:16
1560406600	ARIELLE	HARLEM	13/06/2019 08:16
1560406640	BOBO	HARLEM	13/06/2019 08:17
1560406660	FELIPE	ANGELE	13/06/2019 08:17
1560406680	ARIELLE	ATMOSPHERE	13/06/2019 08:18
1560406680	PETOULETTE	PIPO	13/06/2019 08:18
1560406700	ARIELLE	ATMOSPHERE	13/06/2019 08:18
1560406720	FELIPE	ANGELE	13/06/2019 08:18
1560406740	VIOLETTE	HARLEM	13/06/2019 08:19
1560406740	KALI	PETOULETTE	13/06/2019 08:19
1560406760	ARIELLE	ATMOSPHERE	13/06/2019 08:19
1560406760	EWINE	ANGELE	13/06/2019 08:19
1560406780	KALI	PETOULETTE	13/06/2019 08:19
1560406780	FANA	ANGELE	13/06/2019 08:19
1560406780	EWINE	ANGELE	13/06/2019 08:19
1560406800	FELIPE	ANGELE	13/06/2019 08:20
1560406820	ARIELLE	ATMOSPHERE	13/06/2019 08:20
1560406840	FANA	EWINE	13/06/2019 08:20
1560406840	FANA	VIOLETTE	13/06/2019 08:20
1560406860	FANA	EWINE	13/06/2019 08:21
1560406860	KALI	PETOULETTE	13/06/2019 08:21
1560406980	EWINE	PETOULETTE	13/06/2019 08:23
1560407040	FANA	EWINE	13/06/2019 08:24
1560407040	ARIELLE	ATMOSPHERE	13/06/2019 08:24
1560407060	FANA	EWINE	13/06/2019 08:24
1560407100	FANA	EWINE	13/06/2019 08:25
1560407120	FANA	EWINE	13/06/2019 08:25
1560407140	FEYA	HARLEM	13/06/2019 08:25
1560407220	FEYA	HARLEM	13/06/2019 08:27
1560407260	FEYA	HARLEM	13/06/2019 08:27
1560407260	KALI	PIPO	13/06/2019 08:27
1560407300	FEYA	HARLEM	13/06/2019 08:28
1560407320	ARIELLE	FANA	13/06/2019 08:28
1560407340	ARIELLE	FANA	13/06/2019 08:29
1560407360	ARIELLE	FANA	13/06/2019 08:29
1560407460	FEYA	FELIPE	13/06/2019 08:31
1560407480	FANA	PETOULETTE	13/06/2019 08:31
1560407480	FEYA	HARLEM	13/06/2019 08:31
1560407500	FANA	PETOULETTE	13/06/2019 08:31
1560407540	FANA	EWINE	13/06/2019 08:32
1560407560	FANA	EWINE	13/06/2019 08:32
1560407560	ARIELLE	PETOULETTE	13/06/2019 08:32
1560407580	FEYA	HARLEM	13/06/2019 08:33
1560407600	ATMOSPHERE	PETOULETTE	13/06/2019 08:33
1560407600	FANA	EWINE	13/06/2019 08:33
1560407600	FEYA	HARLEM	13/06/2019 08:33
1560407620	FEYA	HARLEM	13/06/2019 08:33
1560407680	FELIPE	HARLEM	13/06/2019 08:34
1560407700	FELIPE	HARLEM	13/06/2019 08:35
1560407720	FELIPE	HARLEM	13/06/2019 08:35
1560407760	FELIPE	HARLEM	13/06/2019 08:36
1560407900	FELIPE	HARLEM	13/06/2019 08:38
1560407920	KALI	FANA	13/06/2019 08:38
1560407920	FELIPE	ANGELE	13/06/2019 08:38
1560407920	HARLEM	ANGELE	13/06/2019 08:38
1560407980	FEYA	FELIPE	13/06/2019 08:39
1560408000	VIOLETTE	HARLEM	13/06/2019 08:40
1560408000	ARIELLE	FEYA	13/06/2019 08:40
1560408020	VIOLETTE	HARLEM	13/06/2019 08:40
1560408020	FEYA	FELIPE	13/06/2019 08:40
1560408120	KALI	PIPO	13/06/2019 08:42
1560408120	FEYA	FELIPE	13/06/2019 08:42
1560408120	FELIPE	ANGELE	13/06/2019 08:42
1560408140	KALI	PIPO	13/06/2019 08:42
1560408140	FEYA	ANGELE	13/06/2019 08:42
1560408160	FEYA	ANGELE	13/06/2019 08:42
1560408180	KALI	PIPO	13/06/2019 08:43
1560408180	FEYA	ANGELE	13/06/2019 08:43
1560408180	FEYA	FELIPE	13/06/2019 08:43
1560408200	KALI	PIPO	13/06/2019 08:43
1560408220	FEYA	ANGELE	13/06/2019 08:43
1560408220	FEYA	FELIPE	13/06/2019 08:43
1560408240	ATMOSPHERE	PIPO	13/06/2019 08:44
1560408240	FEYA	ANGELE	13/06/2019 08:44
1560408240	KALI	EWINE	13/06/2019 08:44
1560408280	FEYA	ANGELE	13/06/2019 08:44
1560408280	ARIELLE	VIOLETTE	13/06/2019 08:44
1560408300	BOBO	FELIPE	13/06/2019 08:45
1560408300	KALI	PIPO	13/06/2019 08:45
1560408320	KALI	HARLEM	13/06/2019 08:45
1560408320	FEYA	ANGELE	13/06/2019 08:45
1560408320	ARIELLE	BOBO	13/06/2019 08:45
1560408340	KALI	PIPO	13/06/2019 08:45
1560408340	FELIPE	HARLEM	13/06/2019 08:45
1560408360	KALI	PIPO	13/06/2019 08:46
1560408360	EWINE	FELIPE	13/06/2019 08:46
1560408380	EWINE	FELIPE	13/06/2019 08:46
1560408380	KALI	PIPO	13/06/2019 08:46
1560408380	FEYA	ANGELE	13/06/2019 08:46
1560408400	EWINE	FELIPE	13/06/2019 08:46
1560408400	KALI	PIPO	13/06/2019 08:46
1560408420	EWINE	FELIPE	13/06/2019 08:47
1560408420	KALI	PIPO	13/06/2019 08:47
1560408420	FEYA	ANGELE	13/06/2019 08:47
1560408440	KALI	BOBO	13/06/2019 08:47
1560408440	FEYA	ANGELE	13/06/2019 08:47
1560408440	EWINE	FELIPE	13/06/2019 08:47
1560408460	KALI	VIOLETTE	13/06/2019 08:47
1560408460	FEYA	ANGELE	13/06/2019 08:47
1560408460	EWINE	PETOULETTE	13/06/2019 08:47
1560408480	EWINE	HARLEM	13/06/2019 08:48
1560408500	KALI	EWINE	13/06/2019 08:48
1560408500	EWINE	HARLEM	13/06/2019 08:48
1560408500	EWINE	FEYA	13/06/2019 08:48
1560408520	EWINE	HARLEM	13/06/2019 08:48
1560408520	VIOLETTE	HARLEM	13/06/2019 08:48
1560408540	KALI	PIPO	13/06/2019 08:49
1560408540	EWINE	FELIPE	13/06/2019 08:49
1560408560	VIOLETTE	HARLEM	13/06/2019 08:49
1560408560	PETOULETTE	PIPO	13/06/2019 08:49
1560408560	KALI	PIPO	13/06/2019 08:49
1560408560	EWINE	FELIPE	13/06/2019 08:49
1560408580	BOBO	FELIPE	13/06/2019 08:49
1560408580	FEYA	ANGELE	13/06/2019 08:49
1560408580	KALI	VIOLETTE	13/06/2019 08:49
1560408580	EWINE	FEYA	13/06/2019 08:49
1560408580	VIOLETTE	HARLEM	13/06/2019 08:49
1560408600	BOBO	FELIPE	13/06/2019 08:50
1560408600	KALI	HARLEM	13/06/2019 08:50
1560408600	FEYA	ANGELE	13/06/2019 08:50
1560408600	KALI	PIPO	13/06/2019 08:50
1560408600	VIOLETTE	HARLEM	13/06/2019 08:50
1560408620	VIOLETTE	HARLEM	13/06/2019 08:50
1560408620	EWINE	VIOLETTE	13/06/2019 08:50
1560408620	KALI	VIOLETTE	13/06/2019 08:50
1560408620	FELIPE	ANGELE	13/06/2019 08:50
1560408620	EWINE	FELIPE	13/06/2019 08:50
1560408640	EWINE	HARLEM	13/06/2019 08:50
1560408640	HARLEM	ANGELE	13/06/2019 08:50
1560408640	FELIPE	ANGELE	13/06/2019 08:50
1560408640	EWINE	ANGELE	13/06/2019 08:50
